,train_loss,val_loss,train_acc,val_acc,train_f1,val_f1,lrs
0,0.2576027669060927,0.19110972311234836,90.24538880312018,92.87072243346007,0.9042548949236351,0.9318801089918256,0.001
1,0.17833260567979767,0.15780394082945404,93.71089623791339,94.56273764258555,0.9378762340476764,0.9470174138569841,0.001
2,0.1430708334249045,0.1655727215788581,94.73470382709027,93.70722433460075,0.9477250726040658,0.9394991774812649,0.001
3,0.12407072685150937,0.16683680926534264,95.5309986186723,94.33460076045628,0.9555950266429839,0.9451399116347571,0.001
4,0.10610744904109894,0.15769691440192135,96.23791338262777,94.31558935361217,0.9625525719831769,0.9414758269720102,0.001
5,0.09144597725591973,0.1764556514720122,96.79044446250101,94.1254752851711,0.9679721073542528,0.9437055930041902,0.001
6,0.07970843114421473,0.1496750781030366,97.07077273096611,94.71482889733839,0.9707990765866106,0.945554249902076,0.001
7,0.06499638194399704,0.13975827859883957,97.66393109612416,95.26615969581749,0.9766592246803328,0.9538290376413869,0.001
8,0.06784418615264601,0.14165312173691663,97.52986105468433,95.60836501901142,0.9753246753246754,0.9554999036794453,0.001
9,0.052528784458915546,0.13099941568816023,98.13927033395629,95.36121673003802,0.9814123376623376,0.9544776119402985,0.001
10,0.04066995105905724,0.1304766754140005,98.60648411473146,95.72243346007605,0.9860518075718759,0.9576669802445907,0.001
11,0.04348326322646032,0.11755647349989776,98.48866498740554,95.91254752851711,0.9848780487804878,0.9588043686529986,0.001
12,0.03729475122843771,0.17549586849301263,98.67555049971561,95.03802281368822,0.9867436564736499,0.9519248480383127,0.001
13,0.03901096230789312,0.2314286107649836,98.6146095717884,94.37262357414448,0.986148909378935,0.9461034231609614,0.001
14,0.03412941222724674,0.1325766716843866,98.72836597058584,96.14068441064639,0.987275905524615,0.9618349313780786,0.001
15,0.028942482723372947,0.19267121086630856,98.99244332493703,94.23954372623574,0.9899219765929779,0.9402720283855707,0.001
16,0.030118569037453694,0.13972368194919194,98.93150239700984,95.89353612167301,0.9893050302956367,0.9594290007513148,0.001
17,0.029372287430806544,0.1283656353074493,98.93962785406679,96.4448669201521,0.9893923999187157,0.9647369413539506,0.001
18,0.027640696026128942,0.1647343925881256,99.03307061022183,95.51330798479087,0.9903196941348734,0.95637707948244,0.001
19,0.026357612379627415,0.1296581708713237,99.08182335256357,95.91254752851711,0.9908100195185425,0.9593188268684957,0.001
20,0.0261256415346942,0.1285501966252923,99.04525879580727,96.1596958174905,0.9904475427828137,0.9618147448015124,0.001
21,0.024073767333307346,0.1584133065482037,99.14276428049078,95.96958174904942,0.9914203228560972,0.960403436682854,0.001
22,0.025977208139696128,0.1444913511277374,99.17526610871862,95.26615969581749,0.9917449473384572,0.9514714480608067,0.001
23,0.021388758257756768,0.1605654714025811,99.23620703664581,96.29277566539925,0.9923496378285993,0.9632699190054623,0.001
24,0.02246440303250739,0.14541074527342887,99.21183066547493,96.23574144486692,0.9921080465381172,0.9624145785876992,0.001
25,0.022343835266873575,0.1754972824537562,99.23620703664581,95.74144486692016,0.992354615697438,0.9574952561669829,0.001
26,0.03029729164966727,0.14612090909980577,98.87462419761111,95.91254752851711,0.9887329672564572,0.960089103397067,0.001
